                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                0.86748,                0.56306,                 1.5557,                0.76309,                0.69492,                0.74827,                0.60173,                0.79423,                 0.4914,                 1.6309,              0.0016469,              0.0016469,              0.0016469
                    137,                0.86525,                 0.5599,                 1.5546,                0.76379,                0.69461,                0.74866,                0.60224,                0.79351,                0.49085,                 1.6301,               0.001585,               0.001585,               0.001585
                    138,                0.86826,                0.56175,                 1.5532,                0.76366,                0.69488,                0.74885,                0.60272,                0.79263,                0.49042,                 1.6293,              0.0015231,              0.0015231,              0.0015231
                    139,                0.86284,                0.55998,                 1.5506,                0.76674,                0.69339,                0.74915,                0.60334,                0.79191,                0.49007,                 1.6282,              0.0014612,              0.0014612,              0.0014612
                    140,                0.86315,                0.55927,                 1.5494,                0.76448,                0.69522,                 0.7492,                0.60363,                0.79136,                0.48972,                 1.6274,              0.0013994,              0.0013994,              0.0013994
                    141,                0.86125,                 0.5584,                  1.554,                0.76585,                0.69482,                0.74933,                0.60394,                0.79072,                0.48936,                 1.6265,              0.0013375,              0.0013375,              0.0013375
                    142,                0.85891,                0.55579,                  1.546,                0.76493,                 0.6956,                 0.7495,                 0.6044,                0.78999,                0.48899,                 1.6258,              0.0012756,              0.0012756,              0.0012756
                    143,                 0.8561,                0.55162,                 1.5462,                0.76467,                 0.6959,                0.74995,                0.60477,                0.78948,                0.48862,                  1.625,              0.0012138,              0.0012138,              0.0012138
                    144,                0.85705,                  0.554,                 1.5454,                0.76588,                0.69559,                0.75036,                0.60529,                0.78888,                0.48833,                 1.6242,              0.0011519,              0.0011519,              0.0011519
                    145,                 0.7868,                 0.4871,                  1.558,                0.76465,                0.69652,                0.75044,                0.60554,                0.78819,                0.48781,                 1.6233,                0.00109,                0.00109,                0.00109
                    146,                0.78169,                0.48241,                 1.5541,                0.76564,                0.69652,                0.75088,                0.60599,                0.78749,                0.48729,                 1.6221,              0.0010281,              0.0010281,              0.0010281
                    147,                0.77806,                0.47868,                 1.5502,                0.76698,                0.69646,                0.75137,                0.60666,                0.78681,                0.48681,                 1.6212,             0.00096625,             0.00096625,             0.00096625
                    148,                0.77679,                0.47759,                 1.5496,                  0.769,                0.69496,                0.75176,                0.60723,                 0.7862,                0.48622,                   1.62,             0.00090438,             0.00090438,             0.00090438
                    149,                0.77343,                0.47617,                 1.5477,                0.76699,                0.69761,                0.75206,                0.60775,                0.78561,                0.48575,                 1.6189,              0.0008425,              0.0008425,              0.0008425
